loss,mae
0.05071263760328293,0.09328258782625198
0.043535880744457245,0.08229400217533112
0.0412914864718914,0.07601569592952728
0.039740752428770065,0.0719706118106842
0.038637880235910416,0.06915810704231262
0.03771701827645302,0.06765493750572205
0.037016235291957855,0.06593098491430283
0.0361970029771328,0.06454825401306152
0.03560221940279007,0.06328318268060684
0.03511563315987587,0.06242015212774277
