loss,mae
0.05139414966106415,0.09112334251403809
0.0438954159617424,0.08021426200866699
0.04107581451535225,0.07574707269668579
0.039539702236652374,0.07236704975366592
0.03842365741729736,0.06959685683250427
0.03754051774740219,0.06789013743400574
0.03663374111056328,0.06598975509405136
0.03605109453201294,0.06439416110515594
0.03543774038553238,0.06384909898042679
0.034865088760852814,0.06252560764551163
