loss,mae
0.07091134786605835,0.13122276961803436
0.053318675607442856,0.10088951140642166
0.04823574051260948,0.09011533856391907
0.04574690759181976,0.08267869055271149
0.044085752218961716,0.07804013043642044
0.042980682104825974,0.07644832879304886
0.04216979816555977,0.07267630845308304
0.041540395468473434,0.07263290137052536
0.040971141308546066,0.07149224728345871
0.040560346096754074,0.07014352828264236
