loss,mae
0.0729224681854248,0.13379643857479095
0.05482780933380127,0.10387501120567322
0.04913458973169327,0.0911712571978569
0.04621129110455513,0.08441181480884552
0.044486477971076965,0.0805857852101326
0.0433259978890419,0.07720594853162766
0.04245828837156296,0.0741681456565857
0.04175444319844246,0.07271457463502884
0.04111631214618683,0.0727454423904419
0.04076007381081581,0.07004348933696747
